55.7820030207612731,12.5187451188209078
55.7820029598638101,12.5187449202658385
55.7820030715197177,12.5187448119733187
55.7820030207612731,12.5187451188209078
55.7820030715197177,12.5187448119733187
55.7820031933146367,12.5187452090834572
55.7820036754565081,12.5187451278922399
55.7820042793932913,12.5187454438111629
55.7820047462949518,12.5187460214464021
55.782005426369409,12.5187458770939397
55.7820060912036553,12.518746391567932
55.7820066951404456,12.518746707486855
55.7820068930730386,12.5187466443256099
55.7820073244564583,12.5187468699819817
55.7820079537724638,12.5187470324771102
55.7820086439859395,12.5187473935273079
55.7820094458553157,12.518747646284984
55.7820099381361985,12.5187480704964287
55.7820105573131926,12.5187477275888952
55.78201082628226,12.5187483683853795
55.7820112576656797,12.5187485940417531
55.7820120240168222,12.5187484948205654
55.7820130440968214,12.5187496952223167
55.7820140083805569,12.5187495328398839
55.7820148711473962,12.5187499841526293
55.7820156983959947,12.5187500834865109
55.7820164748861558,12.5187504896679833
55.7820173122737728,12.5187510944045268
55.7820178553131001,12.5187512117683788
55.7820183983524274,12.5187513291322325
55.7820192611192667,12.5187517804449797
55.7820201492653283,12.5187520783339306
55.7820209003762599,12.5187526379391976
55.782021220103772,12.5187529718880928
55.7820217022456433,12.5187528906968755
55.7820225650124826,12.5187533420096226
55.7820235495742409,12.5187541904325084
55.7820241788902536,12.5187543529276368
55.7820247219295808,12.5187544702914888
55.7820251786922228,12.5187545425240678
55.7820260719394767,12.5187536761839038
55.7820298025585259,12.5187367906077842
55.7820313201473468,12.5187315832700765
55.7820318733256855,12.5187322060365904
55.7820321321557415,12.5187323414304146
55.7820327868509764,12.5187323505017467
55.7820335633411304,12.5187327566832192
55.7820349590716518,12.5187299860962646
55.782035700043572,12.5187300402988715
55.7820364663947146,12.5187299410776838
55.7820371413679794,12.5187309609543362
55.7820334764940924,12.5187582162999824
55.7820343545011426,12.5187580087862731
55.7820347198859068,12.5187592001166941
55.7820357146500569,12.5187577200813482
55.7820433384926204,12.5187150322063179
55.7820370443185567,12.5187587490293328
55.7820374553605731,12.5187607977412796
55.7820378664659628,12.5187600125923311
55.7820386784743576,12.5187607707526691
55.7820391961344626,12.5187610415403174
